"ID";"TypologieCode";"BostypeCode";"SPECIES_NR";"Freq";"KarBed";"IndVal"
7205;"T2";"D2";6420;4,819277e-03;35,00;2,077236e-04
7206;"T2";"D3";6420;0,02;14,66;4,609523e-03
7207;"T2";"D6";6420;7,594937e-03;1,33;4,553727e-04
7208;"T2";"E2";6420;0,01;38,00;5,075516e-04
7209;"T2";"G1";6420;0,01;2,00;1,539858e-03
7210;"T2";"I1";6420;3,144654e-03;1,33;3,344408e-04
7211;"T2";"J1";6420;6,060606e-03;1,00;6,64475e-04
7212;"T2";"D6";6426;2,531646e-03;2,00;3,765509e-04
7213;"T2";"G4";6426;4,504505e-03;1,00;1,144745e-03
7214;"T2";"I1";6426;3,144654e-03;1,66;2,488964e-03
7215;"T2";"D2";6435;2,409639e-03;2,00;1,573111e-04
7216;"T2";"G4";6435;9,009009e-03;2,00;1,863816e-03
7217;"T2";"H3";6435;0,01;2,00;6,012723e-03
7218;"T2";"I2";6435;1,17096e-03;2,50;4,390691e-05
7219;"T2";"C3";6450;8,0e-03;1,00;9,30064e-05
7220;"T2";"D1";6450;4,901961e-03;1,00;3,520215e-05
7221;"T2";"D2";6450;2,409639e-03;1,00;1,471209e-05
7222;"T2";"D5";6450;8,96861e-03;2,00;9,789206e-05
7223;"T2";"D6";6450;2,531646e-03;3,00;1,433418e-05
7224;"T2";"F";6450;0,21;1,00;0,03
7225;"T2";"G4";6450;9,009009e-03;2,00;1,743083e-04
7226;"T2";"H2";6450;3,745318e-03;1,00;4,803981e-05
7227;"T2";"H3";6450;3,10559e-03;1,00;3,514522e-05
7228;"T2";"I2";6450;5,854801e-04;1,00;1,026568e-06
7229;"T2";"I6";6450;9,90099e-03;1,00;1,17647e-04
7230;"T2";"B";6452;0,01;2,00;1,657887e-04
7231;"T2";"C1";6452;0,05;1,00;3,060199e-03
7232;"T2";"C3";6452;0,07;4,44;9,281781e-03
7233;"T2";"D1";6452;0,03;6,71;2,125195e-03
7234;"T2";"D2";6452;0,01;14,83;6,525449e-04
7235;"T2";"D3";6452;0,02;1,50;2,860325e-03
7236;"T2";"I3";6452;5,464481e-03;1,00;1,385498e-04
7237;"T2";"C3";6454;0,01;1,00;4,807652e-04
7238;"T2";"D1";6454;0,01;3,50;7,278626e-04
7239;"T2";"D2";6454;9,638554e-03;1,25;3,041968e-04
7240;"T2";"D3";6454;0,03;1,40;4,687726e-03
7241;"T2";"D4";6454;0,04;1,00;2,431316e-03
7242;"T2";"D5";6454;0,02;1,33;1,138545e-03
7243;"T2";"D6";6454;0,01;1,40;4,630983e-04
7244;"T2";"G4";6454;4,504505e-03;2,00;5,631425e-05
7245;"T2";"H2";6454;3,745318e-03;1,00;6,20814e-05
7246;"T2";"I1";6454;3,144654e-03;1,33;1,224413e-04
7247;"T2";"I2";6454;1,17096e-03;1,00;5,3065e-06
7248;"T2";"I6";6454;9,90099e-03;1,00;1,520342e-04
7249;"T2";"J3";6454;0,01;1,00;7,683344e-04
7250;"T2";"C3";6459;0,04;1,54;3,752885e-03
7251;"T2";"D1";6459;9,803922e-03;1,50;1,878262e-04
7252;"T2";"D2";6459;4,819277e-03;4,00;7,849853e-05
7253;"T2";"D4";6459;0,02;1,00;6,274055e-04
7254;"T2";"D5";6459;4,484305e-03;2,00;3,264484e-05
7255;"T2";"G4";6459;4,504505e-03;1,00;5,812797e-05
7256;"T2";"I1";6459;1,048218e-03;1,00;1,404276e-05
7257;"T2";"I2";6459;5,854801e-04;1,00;1,369352e-06
7258;"T2";"I4";6459;0,01;2,00;2,04798e-03
7259;"T2";"J1";6459;0,03;1,20;6,277609e-03
7260;"T2";"J3";6459;0,05;1,33;7,137722e-03
7261;"T2";"D2";6483;2,409639e-03;1,00;1,001211e-04
7262;"T2";"G4";6483;4,504505e-03;1,00;2,965576e-04
7263;"T2";"I1";6483;2,096436e-03;1,00;2,865737e-04
7264;"T2";"I2";6483;5,854801e-04;2,00;6,986166e-06
7265;"T2";"I6";6483;0,02;2,33;7,205671e-03
7266;"T2";"A";6498;0,01;1,00;9,286079e-04
7267;"T2";"C3";6498;0,01;1,33;9,113785e-04
7268;"T2";"D2";6498;2,409639e-03;1,00;6,407342e-05
7269;"T2";"D3";6498;6,711409e-03;2,00;6,319248e-04
7270;"T2";"D5";6498;4,484305e-03;2,00;1,065837e-04
7271;"T2";"G4";6498;0,01;1,33;1,708063e-03
7272;"T2";"I1";6498;2,096436e-03;1,00;1,833955e-04
7273;"T2";"I2";6498;5,854801e-04;1,00;4,470863e-06
7274;"T2";"C3";6508;0,01;2,00;9,604286e-04
7275;"T2";"D1";6508;4,901961e-03;2,00;1,615619e-04
7276;"T2";"D5";6508;4,484305e-03;1,00;1,1232e-04
7277;"T2";"G2";6508;6,134969e-03;1,00;5,556892e-04
7278;"T2";"I1";6508;1,048218e-03;1,00;4,831645e-05
7279;"T2";"I6";6508;0,02;1,00;4,859518e-03
7280;"T2";"A";6517;0,07;1,25;7,489277e-04
7281;"T2";"B";6517;0,05;1,00;7,385035e-04
7282;"T2";"C2";6517;0,01;1,00;6,248354e-05
7283;"T2";"C3";6517;0,02;1,42;2,501151e-04
7284;"T2";"D1";6517;0,05;1,45;9,35073e-04
7285;"T2";"D2";6517;0,06;1,55;2,716198e-03
7286;"T2";"D3";6517;0,06;1,20;3,185319e-03
7287;"T2";"D4";6517;0,04;1,00;4,130211e-04
7288;"T2";"D5";6517;0,11;1,38;3,631827e-03
7289;"T2";"D6";6517;0,04;1,64;9,094143e-04
7290;"T2";"E1";6517;0,04;1,00;1,17699e-03
7291;"T2";"E2";6517;0,25;1,70;0,01
7292;"T2";"F";6517;0,21;1,33;7,089259e-03
7293;"T2";"G1";6517;0,01;2,00;9,576793e-05
7294;"T2";"G2";6517;6,134969e-03;2,00;2,657989e-05
7295;"T2";"G4";6517;0,03;1,57;4,687541e-04
7296;"T2";"H2";6517;3,745318e-03;1,00;1,054611e-05
7297;"T2";"I1";6517;5,24109e-03;1,40;5,777718e-05
7298;"T2";"I2";6517;2,34192e-03;1,50;3,605777e-06
7299;"T2";"I3";6517;5,464481e-03;1,00;2,468672e-05
7300;"T2";"I6";6517;0,05;1,50;9,297676e-04
7301;"T2";"J1";6517;0,01;1,00;1,65302e-04
7302;"T2";"D3";6527;0,02;1,66;0,01
7303;"T2";"D5";6527;4,484305e-03;1,00;2,321111e-04
7304;"T2";"D6";6527;2,531646e-03;1,00;1,359507e-04
7305;"T2";"I1";6527;1,048218e-03;2,00;9,98467e-05
7306;"T2";"D3";6532;6,711409e-03;1,00;8,378565e-04
7307;"T2";"I6";6532;0,03;1,50;0,01
7308;"T2";"D1";6541;4,901961e-03;1,00;7,238106e-05
7309;"T2";"D2";6541;7,228916e-03;1,66;2,72253e-04
7310;"T2";"D6";6541;2,531646e-03;4,00;2,94733e-05
7311;"T2";"E1";6541;0,08;3,00;0,04
7312;"T2";"E2";6541;0,01;7,00;2,956545e-04
7313;"T2";"G1";6541;0,01;1,00;8,969844e-04
7314;"T2";"J1";6541;6,060606e-03;2,00;3,870641e-04
7315;"T2";"D2";6551;0,01;1,80;1,684779e-03
7316;"T2";"E2";6551;0,01;4,00;6,586538e-04
7317;"T2";"G3";6551;0,01;1,00;3,108976e-03
7318;"T2";"I1";6551;1,048218e-03;1,00;4,822296e-05
7319;"T2";"I6";6551;0,01;1,50;2,155606e-03
7320;"T2";"C3";6553;8,0e-03;1,50;1,21084e-04
7321;"T2";"D2";6553;0,01;1,83;6,895263e-04
7322;"T2";"D3";6553;0,01;2,50;7,556068e-04
7323;"T2";"D4";6553;0,02;1,00;6,123435e-04
7324;"T2";"D6";6553;0,01;1,00;2,985842e-04
7325;"T2";"E1";6553;0,04;2,00;6,980004e-03
7326;"T2";"F";6553;0,07;2,00;4,671337e-03
7327;"T2";"I1";6553;2,096436e-03;1,50;5,482255e-05
7328;"T2";"I2";6553;1,17096e-03;1,50;5,345912e-06
7329;"T2";"I6";6553;0,01;1,50;6,126533e-04
7330;"T2";"H2";6566;7,490637e-03;1,00;5,956451e-04
7331;"T2";"H3";6566;9,31677e-03;1,00;9,804718e-04
7332;"T2";"I1";6566;0,01;1,25;4,699094e-03
7333;"T2";"I2";6566;0,01;1,33;1,031001e-03
7334;"T2";"I3";6566;5,464481e-03;2,00;3,48577e-04
7335;"T2";"I4";6566;0,01;2,00;4,7591e-03
7336;"T2";"I6";6566;9,90099e-03;1,00;3,646761e-04
7337;"T2";"J1";6566;0,01;2,00;2,334068e-03
7338;"T2";"C3";6622;4,0e-03;1,00;7,103484e-05
7339;"T2";"H3";6622;3,10559e-03;1,00;1,073705e-04
7340;"T2";"I2";6622;3,512881e-03;1,16;1,129039e-04
7341;"T2";"I5";6622;0,07;2,00;0,04
7342;"T2";"I1";6654;1,048218e-03;1,00;2,512243e-04
7343;"T2";"I2";6654;4,098361e-03;2,14;1,200384e-03
7344;"T2";"J1";6654;6,060606e-03;2,00;4,492245e-03
7345;"T2";"J2";9340;0,07;1,00;0,04
7346;"T2";"J3";9340;0,03;1,50;5,476532e-03
7347;"T2";"D5";10095;4,484305e-03;2,00;2,904492e-04
7348;"T2";"D6";10095;5,063291e-03;1,00;6,804806e-04
7349;"T2";"G3";10095;0,01;1,00;8,055114e-03
7350;"T2";"G4";10099;0,01;7,75;0,01
7351;"T3";"D1";1;4,901961e-03;1,00;3,379126e-05
7352;"T3";"D2";1;0,02;1,33;2,025553e-03
7353;"T3";"D3";1;6,711409e-03;1,00;1,481304e-04
7354;"T3";"D6";1;0,02;1,25;9,638926e-04
7355;"T3";"E1";1;0,08;2,50;0,02
7356;"T3";"E2";1;0,05;1,50;2,162265e-03
7357;"T3";"G2a";1;0,01;2,00;5,63809e-04
7358;"T3";"G2b";1;0,01;1,00;5,052749e-04
7359;"T3";"G3";1;0,02;2,00;3,136749e-03
7360;"T3";"H2b";1;5,586592e-03;4,00;1,036575e-04
7361;"T3";"H3b";1;0,01;2,00;1,244113e-03
7362;"T3";"I1";1;2,096436e-03;1,00;5,542511e-05
7363;"T3";"I4";1;0,01;1,00;2,289791e-03
7364;"T3";"I6";1;9,90099e-03;1,00;1,4444e-04
7365;"T3";"A";2;0,13;2,00;3,677128e-04
7366;"T3";"C3";2;0,04;1,81;1,011026e-04
7367;"T3";"D1";2;0,11;2,66;7,325857e-04
7368;"T3";"D2";2;0,17;3,28;2,82136e-03
7369;"T3";"D3";2;0,21;3,18;5,709207e-03
7370;"T3";"D4";2;0,11;1,40;4,305755e-04
7371;"T3";"D5";2;0,17;1,73;1,327483e-03
7372;"T3";"D6";2;0,33;2,11;0,01
7373;"T3";"E1";2;0,41;2,40;0,01
7374;"T3";"E2";2;0,42;2,50;5,880014e-03
7375;"T3";"F";2;0,42;2,33;4,788927e-03
7376;"T3";"G1a";2;0,45;1,50;0,02
7377;"T3";"G1b";2;0,38;1,62;0,01
7378;"T3";"G2a";2;0,34;2,39;0,01
7379;"T3";"G2b";2;0,50;3,40;0,04
7380;"T3";"G3";2;0,44;2,76;0,03
7381;"T3";"G4";2;0,48;2,87;0,02
7382;"T3";"H1";2;0,36;1,84;0,02
7383;"T3";"H2a";2;0,64;2,70;0,08
7384;"T3";"H2b";2;0,45;2,87;0,02
7385;"T3";"H3a";2;0,26;2,03;9,334876e-03
7386;"T3";"H3b";2;0,12;1,70;4,682647e-03
7387;"T3";"H3c";2;0,06;6,00;6,45415e-04
7388;"T3";"I1";2;0,16;1,93;0,01
7389;"T3";"I2a";2;0,08;1,46;1,347906e-03
7390;"T3";"I2b";2;0,03;1,38;1,929144e-04
7391;"T3";"I2c";2;0,01;1,37;2,548069e-05
7392;"T3";"I2d";2;0,01;1,33;2,480233e-05
7393;"T3";"I2e";2;0,04;1,75;8,827932e-05
7394;"T3";"I3";2;0,07;2,35;1,166961e-03
7395;"T3";"I4";2;0,13;2,28;4,223023e-03
7396;"T3";"I5";2;0,07;1,00;5,620921e-04
7397;"T3";"I6";2;0,02;1,00;4,892845e-05
7398;"T3";"J1";2;0,01;1,66;8,206895e-05
7399;"T3";"J3";2;0,01;1,00;2,276977e-05
7400;"T3";"A";4;0,01;2,00;4,282593e-04
7401;"T3";"D2";4;4,819277e-03;3,00;1,208556e-04
7402;"T3";"D3";4;6,711409e-03;2,00;3,181779e-04
7403;"T3";"I1";4;1,048218e-03;1,00;2,97627e-05
7404;"T3";"I6";4;0,09;1,90;0,03
7405;"T3";"J1";4;6,060606e-03;2,00;5,203919e-04
7406;"T3";"C1";5;0,01;2,00;8,260485e-04
7407;"T3";"C2";5;0,03;2,00;3,437809e-03
7408;"T3";"C3";5;0,01;2,25;1,158945e-03
7409;"T3";"D2";5;2,409639e-03;2,00;4,589639e-05
7410;"T3";"J3";5;0,01;13,00;1,973897e-03
7411;"T3";"C3";10;0,01;1,66;2,237256e-05
7412;"T3";"D1";10;0,19;3,82;6,054133e-03
7413;"T3";"D2";10;0,04;6,47;4,552046e-04
7414;"T3";"D3";10;0,04;2,33;5,971375e-04
7415;"T3";"D4";10;0,44;3,26;0,01
7416;"T3";"D5";10;0,52;6,91;0,03
7417;"T3";"D6";10;0,44;7,34;0,05
7418;"T3";"E1";10;0,04;4,00;5,921695e-04
7419;"T3";"E2";10;0,13;13,18;1,831057e-03
7420;"T3";"F";10;0,07;2,00;3,957598e-04
7421;"T3";"G1a";10;0,09;2,20;2,910878e-03
7422;"T3";"G1b";10;0,09;1,50;2,207132e-03
7423;"T3";"G2a";10;0,22;5,93;0,01
7424;"T3";"G2b";10;0,01;2,00;5,657901e-05
7425;"T3";"G3";10;0,07;7,16;3,161185e-03
7426;"T3";"G4";10;0,16;3,33;7,337776e-03
7427;"T3";"H2b";10;5,586592e-03;1,00;1,160723e-05
7428;"T3";"I1";10;1,048218e-03;1,00;1,55158e-06
7429;"T3";"C3";11;0,02;1,28;1,783973e-04
7430;"T3";"D1";11;0,08;7,61;1,795544e-03
7431;"T3";"D2";11;0,11;9,45;5,315086e-03
7432;"T3";"D3";11;0,04;1,50;8,745677e-04
7433;"T3";"D4";11;0,13;1,66;2,701636e-03
7434;"T3";"D5";11;0,23;10,77;0,01
7435;"T3";"D6";11;0,13;5,78;7,471722e-03
7436;"T3";"E1";11;0,20;12,40;0,02
7437;"T3";"E2";11;0,62;25,60;0,05
7438;"T3";"G1a";11;0,03;2,00;6,821235e-04
7439;"T3";"G2a";11;0,06;4,50;1,479444e-03
7440;"T3";"G3";11;0,05;1,00;2,057721e-03
7441;"T3";"G4";11;0,02;10,60;2,073092e-04
7442;"T3";"I2a";11;2,932551e-03;1,00;6,525774e-06
7443;"T3";"D2";17;0,01;17,00;7,947865e-04
7444;"T3";"D3";17;6,711409e-03;2,00;3,347908e-04
7445;"T3";"I2a";17;2,932551e-03;68,00;8,993208e-05
7446;"T3";"I2c";17;1,626016e-03;1,00;2,390721e-05
7447;"T3";"I2d";17;3,448276e-03;2,00;1,654808e-04
7448;"T3";"I2e";17;0,06;2,83;0,01
7449;"T3";"I6";17;0,02;3,00;2,93805e-03
7450;"T3";"J1";17;0,01;2,50;2,190252e-03
7451;"T3";"C1";18;0,01;1,00;5,081739e-05
7452;"T3";"C2";18;0,08;2,60;1,321809e-03
7453;"T3";"C3";18;0,04;6,80;4,456047e-04
7454;"T3";"D1";18;9,803922e-03;3,50;2,713118e-05
7455;"T3";"D2";18;0,03;8,69;4,771689e-04
7456;"T3";"D3";18;0,05;6,00;1,902955e-03
7457;"T3";"E2";18;0,02;1,50;1,085059e-04
7458;"T3";"G4";18;9,009009e-03;1,50;4,05972e-05
7459;"T3";"H2b";18;0,02;2,25;3,329087e-04
7460;"T3";"H3a";18;0,02;5,00;2,945741e-04
7461;"T3";"H3c";18;0,02;1,00;3,824452e-04
7462;"T3";"I1";18;0,03;5,78;3,028857e-03
7463;"T3";"I2a";18;0,06;3,54;3,865761e-03
7464;"T3";"I2b";18;0,04;2,06;1,369724e-03
7465;"T3";"I2c";18;0,06;2,59;2,906748e-03
7466;"T3";"I2d";18;0,04;4,16;2,116338e-03
7467;"T3";"I2e";18;0,37;2,30;0,03
7468;"T3";"I3";18;0,08;2,25;8,128548e-03
7469;"T3";"I4";18;0,03;2,00;1,838485e-03
7470;"T3";"I6";18;0,12;6,00;4,8998e-03
7471;"T3";"J1";18;0,10;8,72;0,01
7472;"T3";"J2";18;0,03;1,00;1,149497e-03
7473;"T3";"J3";18;0,11;8,00;4,371534e-03
7474;"T3";"A";19;0,01;4,00;3,019234e-05
7475;"T3";"C1";19;0,01;1,00;3,83375e-05
7476;"T3";"C3";19;0,03;7,37;2,151499e-04
7477;"T3";"D1";19;0,01;1,33;4,605349e-05
7478;"T3";"D2";19;0,01;2,14;1,043741e-04
7479;"T3";"D3";19;0,05;5,50;1,435621e-03
7480;"T3";"D5";19;0,01;1,33;3,328806e-05
7481;"T3";"D6";19;7,594937e-03;4,00;2,052612e-05
7482;"T3";"G2b";19;0,01;3,00;7,651445e-05
7483;"T3";"G4";19;9,009009e-03;2,50;3,062722e-05
7484;"T3";"H1";19;0,02;1,00;5,010139e-04
7485;"T3";"H2b";19;0,02;3,80;3,924249e-04
7486;"T3";"H3a";19;0,07;3,42;2,722338e-03
7487;"T3";"H3c";19;0,12;4,16;0,01
7488;"T3";"I1";19;0,04;5,09;3,701356e-03
7489;"T3";"I2a";19;0,07;4,77;4,39267e-03
7490;"T3";"I2b";19;0,02;3,00;4,592637e-04
7491;"T3";"I2c";19;0,10;4,40;7,190597e-03
7492;"T3";"I2d";19;0,04;3,42;2,173152e-03
7493;"T3";"I2e";19;0,25;8,76;0,01
7494;"T3";"I3";19;0,05;9,40;2,395435e-03
7495;"T3";"I4";19;0,01;1,00;3,467461e-04
7496;"T3";"I6";19;0,57;21,62;0,07
7497;"T3";"J1";19;0,10;7,00;0,01
7498;"T3";"J2";19;0,07;3,50;3,4688e-03
7499;"T3";"J3";19;0,09;3,40;2,290249e-03
7500;"T3";"C3";24;0,14;3,02;3,659848e-03
7501;"T3";"D1";24;0,37;3,28;0,02
7502;"T3";"D2";24;0,08;2,44;2,068481e-03
7503;"T3";"D3";24;0,11;3,00;5,445711e-03
7504;"T3";"D4";24;0,34;3,13;0,01
7505;"T3";"D5";24;0,35;3,36;0,01
7506;"T3";"D6";24;0,24;4,26;0,01
7507;"T3";"E2";24;0,02;2,50;6,876405e-05
7508;"T3";"G1a";24;0,18;3,60;0,01
7509;"T3";"G2a";24;0,09;4,00;2,581945e-03
7510;"T3";"G2b";24;0,04;2,00;1,028396e-03
7511;"T3";"G3";24;0,02;1,00;3,990179e-04
7512;"T3";"G4";24;0,21;3,20;0,01
7513;"T3";"H1";24;0,02;3,00;4,208686e-04
7514;"T3";"H2a";24;0,01;3,00;8,480595e-05
7515;"T3";"H3c";24;0,02;2,00;2,423692e-04
7516;"T3";"I1";24;3,144654e-03;1,33;1,586359e-05
7517;"T3";"I6";24;9,90099e-03;2,00;1,837384e-05
7518;"T3";"B";28;0,01;1,00;2,015107e-04
7519;"T3";"C1";28;0,01;1,00;4,132317e-04
7520;"T3";"C2";28;0,10;1,66;0,01
7521;"T3";"C3";28;0,04;1,81;4,384463e-03
7522;"T3";"D1";28;4,901961e-03;1,00;5,515563e-05
7523;"T3";"A";29;0,11;1,33;9,574603e-04
7524;"T3";"B";29;0,08;6,12;1,053974e-03
7525;"T3";"D1";29;0,07;2,00;1,153936e-03
7526;"T3";"D2";29;0,20;5,21;0,01
7527;"T3";"D3";29;0,01;6,00;7,903901e-05
7528;"T3";"D5";29;0,04;1,90;3,258124e-04
7529;"T3";"D6";29;0,04;1,68;5,143111e-04
7530;"T3";"E1";29;0,25;2,33;0,02
7531;"T3";"E2";29;0,62;2,70;0,04
7532;"T3";"F";29;0,71;3,10;0,04
7533;"T3";"G1a";29;0,01;3,00;1,387055e-04
7534;"T3";"G4";29;0,01;1,33;6,070321e-05
7535;"T3";"I2e";29;0,01;1,00;1,955441e-05
7536;"T3";"D2";33;0,01;1,85;1,947032e-03
7537;"T3";"E2";33;0,08;2,57;0,01
7538;"T3";"D1";34;4,901961e-03;8,00;5,039524e-06
7539;"T3";"D4";34;0,06;2,66;6,141937e-04
7540;"T3";"D5";34;4,484305e-03;1,00;3,642633e-06
7541;"T3";"D6";34;0,06;11,11;1,637425e-03
7542;"T3";"E1";34;0,04;3,00;7,88685e-04
7543;"T3";"E2";34;0,03;4,33;1,813913e-04
7544;"T3";"G1a";34;0,49;58,80;0,10
7545;"T3";"G1b";34;1,00;62,57;0,32
7546;"T3";"G2a";34;0,18;40,00;0,01
7547;"T3";"G2b";34;0,03;6,66;6,781963e-04
7548;"T3";"G3";34;0,01;1,00;1,169513e-04
7549;"T3";"G4";34;0,02;6,80;1,885198e-04
7550;"T3";"H2a";34;0,01;2,00;9,942576e-05
7551;"T3";"A";35;0,01;1,00;1,168349e-04
7552;"T3";"D2";35;0,03;2,33;1,854621e-03
7553;"T3";"D5";35;8,96861e-03;2,00;5,725083e-05
7554;"T3";"D6";35;5,063291e-03;1,00;3,530207e-05
7555;"T3";"E1";35;0,08;2,00;0,01
7556;"T3";"E2";35;0,35;2,60;0,06
7557;"T3";"C1";36;0,21;1,16;9,472257e-03
7558;"T3";"C2";36;0,10;5,83;2,463824e-03
7559;"T3";"C3";36;0,18;2,28;0,01
7560;"T3";"D1";36;0,05;4,54;1,062362e-03
7561;"T3";"D2";36;0,01;8,80;9,137009e-05
7562;"T3";"D3";36;0,04;1,71;1,88592e-03
7563;"T3";"D4";36;0,04;4,50;4,755767e-04
7564;"T3";"D5";36;0,02;1,60;1,586548e-04
7565;"T3";"D6";36;0,01;3,00;6,261113e-05
7566;"T3";"G4";36;0,02;1,60;3,28439e-04
7567;"T3";"H1";36;0,02;68,00;8,596406e-04
7568;"T3";"H3a";36;5,076142e-03;2,00;2,38316e-05
7569;"T3";"I1";36;0,01;1,58;1,040465e-03
7570;"T3";"I2c";36;1,626016e-03;2,00;2,748416e-06
7571;"T3";"I2d";36;3,448276e-03;1,00;1,902397e-05
7572;"T3";"I6";36;0,01;2,50;1,501171e-04
7573;"T3";"J1";36;0,10;1,88;0,02
7574;"T3";"J2";36;0,07;1,50;5,951773e-03
7575;"T3";"J3";36;0,15;2,75;0,01
7576;"T3";"A";37;0,03;1,00;5,672347e-04
7577;"T3";"C3";37;0,04;1,70;1,578946e-03
7578;"T3";"D1";37;0,06;2,07;4,710665e-03
7579;"T3";"D2";37;0,01;3,14;4,90229e-04
7580;"T3";"D3";37;0,03;1,40;2,633941e-03
7581;"T3";"D5";37;0,01;2,33;1,563488e-04
7582;"T3";"D6";37;0,01;2,16;3,856319e-04
7583;"T3";"G1a";37;0,05;2,00;6,656112e-03
7584;"T3";"G2b";37;0,01;2,00;3,593764e-04
7585;"T3";"G3";37;0,01;1,00;5,577527e-04
7586;"T3";"G4";37;0,01;1,50;5,75405e-04
7587;"T3";"H2b";37;5,586592e-03;1,00;7,372634e-05
7588;"T3";"H3a";37;5,076142e-03;2,00;6,523671e-05
7589;"T3";"I1";37;0,01;1,40;9,855266e-04
7590;"T3";"I2c";37;3,252033e-03;2,00;3,00941e-05
7591;"T3";"I2d";37;3,448276e-03;2,00;5,20763e-05
7592;"T3";"I2e";37;0,01;2,00;1,042628e-04
7593;"T3";"I6";37;0,01;1,50;4,109312e-04
7594;"T3";"J1";37;0,01;2,00;6,892655e-04
7595;"T3";"J3";37;0,01;3,00;4,302777e-04
7596;"T3";"D2";40;0,01;2,20;8,605187e-03
7597;"T3";"D1";42;0,02;2,40;1,644447e-03
7598;"T3";"D2";42;0,07;7,90;0,02
7599;"T3";"D3";42;0,02;5,66;2,595149e-03
7600;"T3";"D5";42;4,484305e-03;2,00;4,75451e-05
7601;"T3";"E2";42;0,01;2,00;2,630658e-04
7602;"T3";"I2e";42;0,01;2,00;2,853533e-04
7603;"T3";"A";54;0,09;1,00;0,01
7604;"T3";"C1";56;0,01;2,00;9,930991e-06
7605;"T3";"C3";56;0,04;4,36;1,053696e-04
7606;"T3";"D1";56;0,14;5,46;1,192975e-03
7607;"T3";"D2";56;0,01;3,50;1,986406e-05
7608;"T3";"D3";56;0,02;1,50;9,297126e-05
7609;"T3";"D4";56;0,44;2,42;6,479916e-03
7610;"T3";"D5";56;0,67;17,62;0,02
7611;"T3";"D6";56;0,60;23,15;0,03
7612;"T3";"E2";56;0,17;3,57;1,039033e-03
7613;"T3";"G1a";56;0,35;5,84;0,01
7614;"T3";"G1b";56;0,42;17,00;0,01
7615;"T3";"G2a";56;1,00;44,83;0,09
7616;"T3";"G2b";56;0,62;19,68;0,07
7617;"T3";"G3";56;0,76;47,30;0,10
7618;"T3";"G4";56;0,66;31,43;0,04
7619;"T3";"H1";56;0,47;16,58;0,03
7620;"T3";"H2a";56;0,27;9,16;0,01
7621;"T3";"H2b";56;0,61;21,87;0,04
7622;"T3";"H3a";56;0,12;17,20;2,072417e-03
7623;"T3";"H3b";56;0,01;3,00;4,880275e-05
7624;"T3";"I1";56;0,01;4,53;9,185816e-05
7625;"T3";"I2a";56;5,865103e-03;1,50;6,243524e-06
7626;"T3";"J1";56;6,060606e-03;2,00;9,503624e-06
7627;"T3";"D1";58;4,901961e-03;2,00;2,443306e-04
7628;"T3";"E2";58;0,01;2,00;9,771529e-04
7629;"T3";"G1a";58;0,01;2,00;7,518478e-03
7630;"T3";"G4";58;4,504505e-03;1,00;3,655994e-04
7631;"T3";"C3";59;4,0e-03;3,00;3,203184e-04
7632;"T3";"D1";59;4,901961e-03;3,00;4,875743e-04
7633;"T3";"D2";59;4,819277e-03;5,00;8,118533e-04
7634;"T3";"D3";59;6,711409e-03;2,00;2,137375e-03
7635;"T3";"B";60;0,12;2,16;1,775227e-03
7636;"T3";"C1";60;0,05;2,00;2,275251e-04
7637;"T3";"C2";60;0,15;1,88;2,130532e-03
7638;"T3";"C3";60;0,32;2,13;0,01
7639;"T3";"D1";60;0,60;2,65;0,05
7640;"T3";"D2";60;0,25;2,44;0,01
7641;"T3";"D3";60;0,16;3,32;9,244915e-03
7642;"T3";"D4";60;0,23;2,40;4,569371e-03
7643;"T3";"D5";60;0,56;2,02;0,03
7644;"T3";"D6";60;0,17;1,70;6,954168e-03
7645;"T3";"E1";60;0,12;1,00;4,752691e-03
7646;"T3";"E2";60;0,01;2,00;1,349483e-05
7647;"T3";"G1a";60;0,01;2,00;1,038329e-04
7648;"T3";"G2a";60;0,01;2,00;5,630029e-05
7649;"T3";"G3";60;0,05;1,00;1,252906e-03
7650;"T3";"G4";60;9,009009e-03;1,00;2,019624e-05
7651;"T3";"H2a";60;0,01;1,00;6,657213e-05
7652;"T3";"H3a";60;5,076142e-03;2,00;9,159018e-06
7653;"T3";"H3c";60;0,02;2,00;1,902583e-04
7654;"T3";"I1";60;1,048218e-03;1,00;1,383647e-06
7655;"T3";"I6";60;9,90099e-03;2,00;1,442335e-05
7656;"T3";"J3";60;0,01;1,00;6,040957e-05
7657;"T3";"A";66;0,01;2,00;7,829252e-05
7658;"T3";"D1";66;4,901961e-03;1,00;1,326917e-05
7659;"T3";"D2";66;2,409639e-03;1,00;5,523577e-06
7660;"T3";"D5";66;8,96861e-03;1,50;3,83645e-05
7661;"T3";"E2";66;0,01;1,00;5,306745e-05
7662;"T3";"G2a";66;0,03;2,00;8,855871e-04
7663;"T3";"G4";66;0,02;2,20;4,963764e-04
7664;"T3";"H1";66;0,05;25,50;5,196767e-03
7665;"T3";"H2b";66;0,04;4,50;2,605074e-03
7666;"T3";"H3a";66;0,12;2,91;0,02
7667;"T3";"H3b";66;0,02;1,50;1,954155e-03
7668;"T3";"H3c";66;0,14;3,42;0,03
7669;"T3";"I1";66;0,01;4,20;1,224245e-03
7670;"T3";"I2a";66;0,01;2,50;2,500026e-04
